,time,theta,psi
728,1.21333333333333000000E+01,2.41015773235420000000E+01,5.77857173367136000000E-01
729,1.21500000000000000000E+01,2.41499716882426000000E+01,5.42018258976601000000E-01
730,1.21666666666667000000E+01,2.41983660529432000000E+01,5.06179344586066000000E-01
731,1.21833333333333000000E+01,2.42467604176438000000E+01,4.70340430195531000000E-01
732,1.22000000000000000000E+01,2.42920120174571000000E+01,4.36107965870324000000E-01
733,1.22166666666667000000E+01,2.43329428751268000000E+01,4.04084084352853000000E-01
734,1.22333333333333000000E+01,2.43738737327965000000E+01,3.72060202835389000000E-01
735,1.22500000000000000000E+01,2.44148045904662000000E+01,3.40036321317918000000E-01
736,1.22666666666667000000E+01,2.44512306642170000000E+01,3.12314314017144000000E-01
737,1.22833333333333000000E+01,2.44859422793882000000E+01,2.86229540664042000000E-01
738,1.23000000000000000000E+01,2.45206538945594000000E+01,2.60144767310937000000E-01
739,1.23166666666667000000E+01,2.45552222203731000000E+01,2.34228601479492000000E-01
740,1.23333333333333000000E+01,2.45847375230045000000E+01,2.14258290457009000000E-01
741,1.23500000000000000000E+01,2.46142528256358000000E+01,1.94287979434526000000E-01
742,1.23666666666667000000E+01,2.46437681282672000000E+01,1.74317668412041000000E-01
743,1.23833333333333000000E+01,2.46726597799240000000E+01,1.55113869627211000000E-01
744,1.24000000000000000000E+01,2.46977248575328000000E+01,1.40613207622641000000E-01
745,1.24166666666667000000E+01,2.47227899351415000000E+01,1.26112545618071000000E-01
746,1.24333333333333000000E+01,2.47478550127503000000E+01,1.11611883613500000000E-01
747,1.24500000000000000000E+01,2.47720010287203000000E+01,9.82081135294006000000E-02
748,1.24666666666667000000E+01,2.47934291937113000000E+01,8.80480745011045000000E-02
749,1.24833333333333000000E+01,2.48148573587023000000E+01,7.78880354728102000000E-02
750,1.25000000000000000000E+01,2.48362855236933000000E+01,6.77279964445141000000E-02
751,1.25166666666667000000E+01,2.48566720481461000000E+01,5.87568001576235000000E-02
752,1.25333333333333000000E+01,2.48752484957444000000E+01,5.18514765501887000000E-02
753,1.25500000000000000000E+01,2.48938249433427000000E+01,4.49461529427531000000E-02
754,1.25666666666667000000E+01,2.49124013909411000000E+01,3.80408293353183000000E-02
755,1.25833333333333000000E+01,2.49299576312989000000E+01,3.22781626714090000000E-02
756,1.26000000000000000000E+01,2.49463990055106000000E+01,2.77641732295253000000E-02
757,1.26166666666667000000E+01,2.49628403797223000000E+01,2.32501837876411000000E-02
758,1.26333333333333000000E+01,2.49792817539339000000E+01,1.87361943457574000000E-02
759,1.26500000000000000000E+01,2.49948003570091000000E+01,1.52776473030420000000E-02
760,1.26666666666667000000E+01,2.50096787624483000000E+01,1.25513422019976000000E-02
761,1.26833333333333000000E+01,2.50245571678875000000E+01,9.82503710095362000000E-03
762,1.27000000000000000000E+01,2.50394355733267000000E+01,7.09873199990918000000E-03
763,1.27166666666667000000E+01,2.50536176608926000000E+01,5.34267381623965000000E-03
764,1.27333333333333000000E+01,2.50675055165383000000E+01,3.99659737279467000000E-03
765,1.27500000000000000000E+01,2.50813933721840000000E+01,2.65052092934948000000E-03
766,1.27666666666667000000E+01,2.50952812278298000000E+01,1.30444448590450000000E-03
767,1.27833333333333000000E+01,2.51088554925563000000E+01,9.06550935112466000000E-04
768,1.28000000000000000000E+01,2.51223588217692000000E+01,7.23140127488503000000E-04
769,1.28166666666667000000E+01,2.51358621509821000000E+01,5.39729319864540000000E-04
770,1.28333333333333000000E+01,2.51493654801950000000E+01,3.56318512240550000000E-04
771,1.28500000000000000000E+01,2.51630868611762000000E+01,1.23310135404275000000E-03
772,1.28666666666667000000E+01,2.51768251372826000000E+01,2.19203030480652000000E-03
773,1.28833333333333000000E+01,2.51905634133889000000E+01,3.15095925557030000000E-03
774,1.29000000000000000000E+01,2.52043090918570000000E+01,4.12166301925798000000E-03
775,1.29166666666667000000E+01,2.52188718864167000000E+01,6.39213966807395000000E-03
776,1.29333333333333000000E+01,2.52334346809765000000E+01,8.66261631689036000000E-03
777,1.29500000000000000000E+01,2.52479974755362000000E+01,1.09330929657063000000E-02
778,1.29666666666667000000E+01,2.52626960001146000000E+01,1.33561701245450000000E-02
779,1.29833333333333000000E+01,2.52787691547513000000E+01,1.73247362624132000000E-02
780,1.30000000000000000000E+01,2.52948423093880000000E+01,2.12933024002817000000E-02
781,1.30166666666667000000E+01,2.53109154640247000000E+01,2.52618685381503000000E-02
782,1.30333333333333000000E+01,2.53273862820412000000E+01,2.96366697181947000000E-02
783,1.30500000000000000000E+01,2.53457883010905000000E+01,3.59842991070787000000E-02
784,1.30666666666667000000E+01,2.53641903201398000000E+01,4.23319284959618000000E-02
785,1.30833333333333000000E+01,2.53825923391891000000E+01,4.86795578848458000000E-02
786,1.31000000000000000000E+01,2.54019368423722000000E+01,5.60334849170232000000E-02
787,1.31166666666667000000E+01,2.54240841926288000000E+01,6.63800335790263000000E-02
788,1.31333333333333000000E+01,2.54462315428853000000E+01,7.67265822410295000000E-02
789,1.31500000000000000000E+01,2.54683788931419000000E+01,8.70731309030326000000E-02
790,1.31666666666667000000E+01,2.54905262433985000000E+01,9.74196795650339000000E-02
791,1.31833333333333000000E+01,2.55140640165182000000E+01,1.09322315547132000000E-01
792,1.32000000000000000000E+01,2.55423893380449000000E+01,1.26582921084699000000E-01
793,1.32166666666667000000E+01,2.55707146595716000000E+01,1.43843526622268000000E-01
794,1.32333333333333000000E+01,2.55990399810982000000E+01,1.61104132159837000000E-01
795,1.32500000000000000000E+01,2.56273653026249000000E+01,1.78364737697406000000E-01
796,1.32666666666667000000E+01,2.56573979172725000000E+01,1.97574855398464000000E-01
797,1.32833333333333000000E+01,2.56943250870525000000E+01,2.24657680443958000000E-01
798,1.33000000000000000000E+01,2.57312522568325000000E+01,2.51740505489451000000E-01
799,1.33166666666667000000E+01,2.57681794266126000000E+01,2.78823330534944000000E-01
800,1.33333333333333000000E+01,2.58051065963926000000E+01,3.05906155580438000000E-01
801,1.33500000000000000000E+01,2.58439248629138000000E+01,3.34723323932597000000E-01
802,1.33666666666667000000E+01,2.58918532540011000000E+01,3.71895476574721000000E-01
803,1.33833333333333000000E+01,2.59397816450884000000E+01,4.09067629216842000000E-01
804,1.34000000000000000000E+01,2.59877100361757000000E+01,4.46239781858971000000E-01
805,1.34166666666667000000E+01,2.60356384272630000000E+01,4.83411934501092000000E-01
806,1.34333333333333000000E+01,2.60853039601864000000E+01,5.20845673601649000000E-01
807,1.34500000000000000000E+01,2.61451864397337000000E+01,5.59817925463783000000E-01
808,1.34666666666667000000E+01,2.62050689192810000000E+01,5.98790177325920000000E-01
809,1.34833333333333000000E+01,2.62649513988283000000E+01,6.37762429188054000000E-01
810,1.35000000000000000000E+01,2.63248338783756000000E+01,6.76734681050192000000E-01
811,1.35166666666667000000E+01,2.63944283579336000000E+01,7.02692984411154000000E-01
812,1.35333333333333000000E+01,2.64664364292598000000E+01,7.25417107485850000000E-01
813,1.35500000000000000000E+01,2.65384445005860000000E+01,7.48141230560549000000E-01
814,1.35666666666667000000E+01,2.66104525719122000000E+01,7.70865353635244000000E-01
815,1.35833333333333000000E+01,2.66881154044464000000E+01,7.75643488681846000000E-01
816,1.36000000000000000000E+01,2.67725084064928000000E+01,7.59062712706005000000E-01
817,1.36166666666667000000E+01,2.68569014085392000000E+01,7.42481936730162000000E-01
818,1.36333333333333000000E+01,2.69412944105856000000E+01,7.25901160754319000000E-01
819,1.36500000000000000000E+01,2.70269642385642000000E+01,7.04103966689267000000E-01
820,1.36666666666667000000E+01,2.71227354471911000000E+01,6.41038011228702000000E-01
821,1.36833333333333000000E+01,2.72185066558179000000E+01,5.77972055768122000000E-01
822,1.37000000000000000000E+01,2.73142778644447000000E+01,5.14906100307556000000E-01
823,1.37166666666667000000E+01,2.74100490730715000000E+01,4.51840144846976000000E-01
824,1.37333333333333000000E+01,2.75121437118171000000E+01,3.78144808607516000000E-01
825,1.37500000000000000000E+01,2.76161501597116000000E+01,3.01235813477355000000E-01
826,1.37666666666667000000E+01,2.77201566076061000000E+01,2.24326818347194000000E-01
827,1.37833333333333000000E+01,2.78246231173778000000E+01,1.51363727989498000000E-01
828,1.38000000000000000000E+01,2.79327342114382000000E+01,1.09659873080801000000E-01
829,1.38166666666667000000E+01,2.80408453054986000000E+01,6.79560181721044000000E-02
830,1.38333333333333000000E+01,2.81489563995591000000E+01,2.62521632634076000000E-02
831,1.38500000000000000000E+01,2.82572257297145000000E+01,1.34320713558829000000E-02
832,1.38666666666667000000E+01,2.83656835922985000000E+01,3.50259100227639000000E-02
833,1.38833333333333000000E+01,2.84741414548825000000E+01,5.66197486896378000000E-02
834,1.39000000000000000000E+01,2.85825993174666000000E+01,7.82135873565188000000E-02
835,1.39166666666667000000E+01,2.86879848187940000000E+01,1.37949647409243000000E-01
836,1.39333333333333000000E+01,2.87926048615921000000E+01,2.07188590178298000000E-01
837,1.39500000000000000000E+01,2.88972249043902000000E+01,2.76427532947345000000E-01
838,1.39666666666667000000E+01,2.90007025986469000000E+01,3.46182234161581000000E-01
839,1.39833333333333000000E+01,2.90974324914437000000E+01,4.18983497316482000000E-01
840,1.40000000000000000000E+01,2.91941623842405000000E+01,4.91784760471383000000E-01
841,1.40166666666667000000E+01,2.92908922770373000000E+01,5.64586023626283000000E-01
842,1.40333333333333000000E+01,2.93828794786237000000E+01,6.22743133600018000000E-01
843,1.40500000000000000000E+01,2.94699109059549000000E+01,6.65598147335857000000E-01
844,1.40666666666667000000E+01,2.95569423332860000000E+01,7.08453161071688000000E-01
845,1.40833333333333000000E+01,2.96439737606171000000E+01,7.51308174807519000000E-01
846,1.41000000000000000000E+01,2.97223830314570000000E+01,7.63051464582262000000E-01
847,1.41166666666667000000E+01,2.97990668064322000000E+01,7.68568568240602000000E-01
848,1.41333333333333000000E+01,2.98757505814074000000E+01,7.74085671898942000000E-01
849,1.41500000000000000000E+01,2.99505984799527000000E+01,7.74807112659854000000E-01
850,1.41666666666667000000E+01,3.00169381235897000000E+01,7.53303352573393000000E-01
851,1.41833333333333000000E+01,3.00832777672267000000E+01,7.31799592486933000000E-01
852,1.42000000000000000000E+01,3.01496174108638000000E+01,7.10295832400472000000E-01
853,1.42166666666667000000E+01,3.02108819339598000000E+01,6.82241796077871000000E-01
854,1.42333333333333000000E+01,3.02674937760258000000E+01,6.48182711059615000000E-01
855,1.42500000000000000000E+01,3.03241056180919000000E+01,6.14123626041355000000E-01
856,1.42666666666667000000E+01,3.03807174601579000000E+01,5.80064541023095000000E-01
857,1.42833333333333000000E+01,3.04301716617235000000E+01,5.44568433289367000000E-01
858,1.43000000000000000000E+01,3.04781694363996000000E+01,5.08779922140906000000E-01
859,1.43166666666667000000E+01,3.05261672110756000000E+01,4.72991410992453000000E-01
860,1.43333333333333000000E+01,3.05731312574274000000E+01,4.37765274484981000000E-01
861,1.43500000000000000000E+01,3.06137524347346000000E+01,4.05989820926063000000E-01
862,1.43666666666667000000E+01,3.06543736120419000000E+01,3.74214367367141000000E-01
863,1.43833333333333000000E+01,3.06949947893492000000E+01,3.42438913808223000000E-01
864,1.44000000000000000000E+01,3.07328563978237000000E+01,3.13351320591149000000E-01
865,1.44166666666667000000E+01,3.07673362991911000000E+01,2.87557559480380000000E-01
866,1.44333333333333000000E+01,3.08018162005585000000E+01,2.61763798369611000000E-01
867,1.44500000000000000000E+01,3.08362961019259000000E+01,2.35970037258841000000E-01
868,1.44666666666667000000E+01,3.08668795722499000000E+01,2.14802072840133000000E-01
869,1.44833333333333000000E+01,3.08962228540680000000E+01,1.95106445497217000000E-01
870,1.45000000000000000000E+01,3.09255661358861000000E+01,1.75410818154301000000E-01
871,1.45166666666667000000E+01,3.09549094177041000000E+01,1.55715190811382000000E-01
872,1.45333333333333000000E+01,3.09804401383111000000E+01,1.40727410818815000000E-01
873,1.45500000000000000000E+01,3.10053835126254000000E+01,1.26464900935847000000E-01
874,1.45666666666667000000E+01,3.10303268869397000000E+01,1.12202391052882000000E-01
875,1.45833333333333000000E+01,3.10552702612540000000E+01,9.79398811699141000000E-02
876,1.46000000000000000000E+01,3.10767178216991000000E+01,8.78663470953001000000E-02
877,1.46166666666667000000E+01,3.10980737567941000000E+01,7.79026061588386000000E-02
878,1.46333333333333000000E+01,3.11194296918891000000E+01,6.79388652223771000000E-02
879,1.46500000000000000000E+01,3.11405548199414000000E+01,5.82404426252499000000E-02
880,1.46666666666667000000E+01,3.11591099978040000000E+01,5.14962406134574000000E-02
881,1.46833333333333000000E+01,3.11776651756666000000E+01,4.47520386016640000000E-02
882,1.47000000000000000000E+01,3.11962203535291000000E+01,3.80078365898706000000E-02
883,1.47166666666667000000E+01,3.12143795236572000000E+01,3.17144384185064000000E-02
884,1.47333333333333000000E+01,3.12308543788106000000E+01,2.73384160780950000000E-02
885,1.47500000000000000000E+01,3.12473292339641000000E+01,2.29623937376826000000E-02
886,1.47666666666667000000E+01,3.12638040891175000000E+01,1.85863713972707000000E-02
887,1.47833333333333000000E+01,3.12798305617841000000E+01,1.47409328012573000000E-02
888,1.48000000000000000000E+01,3.12948023352754000000E+01,1.21435497245828000000E-02
889,1.48166666666667000000E+01,3.13097741087667000000E+01,9.54616664790864000000E-03
890,1.48333333333333000000E+01,3.13247458822581000000E+01,6.94878357123407000000E-03
891,1.48500000000000000000E+01,3.13393428486472000000E+01,4.91518105051170000000E-03
892,1.48666666666667000000E+01,3.13533920386627000000E+01,3.70553748519264000000E-03
893,1.48833333333333000000E+01,3.13674412286783000000E+01,2.49589391987382000000E-03
894,1.49000000000000000000E+01,3.13814904186938000000E+01,1.28625035455454000000E-03
895,1.49166666666667000000E+01,3.13953828697054000000E+01,6.89025640512906000000E-04
896,1.49333333333333000000E+01,3.14091272434930000000E+01,6.70376017486478000000E-04
897,1.49500000000000000000E+01,3.14228716172806000000E+01,6.51726394460053000000E-04
898,1.49666666666667000000E+01,3.14366159910682000000E+01,6.33076771433629000000E-04
899,1.49833333333333000000E+01,3.14505659403256000000E+01,1.35978199897080000000E-03
900,1.50000000000000000000E+01,3.14646407372592000000E+01,2.53914736725025000000E-03
901,1.50166666666667000000E+01,3.14787155341928000000E+01,3.71851273552970000000E-03
902,1.50333333333333000000E+01,3.14927903311264000000E+01,4.89787810380893000000E-03
903,1.50500000000000000000E+01,3.15075247833738000000E+01,7.06238774787593000000E-03
904,1.50666666666667000000E+01,3.15225397721238000000E+01,9.64585699691112000000E-03
905,1.50833333333333000000E+01,3.15375547608738000000E+01,1.22293262459463000000E-02
906,1.51000000000000000000E+01,3.15525697496239000000E+01,1.48127954949815000000E-02
907,1.51166666666667000000E+01,3.15688761116806000000E+01,1.88360873997491000000E-02
908,1.51333333333333000000E+01,3.15855444235287000000E+01,2.32629369024355000000E-02
909,1.51500000000000000000E+01,3.16022127353767000000E+01,2.76897864051211000000E-02
910,1.51666666666667000000E+01,3.16188810472247000000E+01,3.21166359078067000000E-02
911,1.51833333333333000000E+01,3.16377069635310000000E+01,3.87788715458379000000E-02
912,1.52000000000000000000E+01,3.16568825521820000000E+01,4.58033852225750000000E-02
913,1.52166666666667000000E+01,3.16760581408329000000E+01,5.28278988993129000000E-02
914,1.52333333333333000000E+01,3.16952337294839000000E+01,5.98524125760491000000E-02
915,1.52500000000000000000E+01,3.17182306994824000000E+01,7.10577408944459000000E-02
916,1.52666666666667000000E+01,3.17414716021436000000E+01,8.25299458092790000000E-02
917,1.52833333333333000000E+01,3.17647125048047000000E+01,9.40021507241084000000E-02
918,1.53000000000000000000E+01,3.17879534074659000000E+01,1.05474355638941000000E-01
919,1.53166666666667000000E+01,3.18111943101270000000E+01,1.16946560553773000000E-01
920,1.53333333333333000000E+01,3.18395691727748000000E+01,1.34251543197482000000E-01
921,1.53500000000000000000E+01,3.18696754719452000000E+01,1.53523639806799000000E-01
922,1.53666666666667000000E+01,3.18997817711157000000E+01,1.72795736416116000000E-01
923,1.53833333333333000000E+01,3.19298880702861000000E+01,1.92067833025433000000E-01
924,1.54000000000000000000E+01,3.19599943694565000000E+01,2.11339929634754000000E-01
925,1.54166666666667000000E+01,3.19954069202059000000E+01,2.36553213602246000000E-01
926,1.54333333333333000000E+01,3.20350635775409000000E+01,2.66518445723353000000E-01
927,1.54500000000000000000E+01,3.20747202348758000000E+01,2.96483677844456000000E-01
928,1.54666666666667000000E+01,3.21143768922108000000E+01,3.26448909965563000000E-01
929,1.54833333333333000000E+01,3.21540335495458000000E+01,3.56414142086670000000E-01
930,1.55000000000000000000E+01,3.21980699528371000000E+01,3.89706187698124000000E-01
931,1.55166666666667000000E+01,3.22497783209438000000E+01,4.28825785021395000000E-01
932,1.55333333333333000000E+01,3.23014866890504000000E+01,4.67945382344674000000E-01
933,1.55500000000000000000E+01,3.23531950571571000000E+01,5.07064979667952000000E-01
934,1.55666666666667000000E+01,3.24049034252638000000E+01,5.46184576991223000000E-01
935,1.55833333333333000000E+01,3.24588623999000000000E+01,5.84613473277578000000E-01
936,1.56000000000000000000E+01,3.25237154521494000000E+01,6.19699026067387000000E-01
937,1.56166666666667000000E+01,3.25885685043988000000E+01,6.54784578857210000000E-01
938,1.56333333333333000000E+01,3.26534215566482000000E+01,6.89870131647019000000E-01
939,1.56500000000000000000E+01,3.27182746088975000000E+01,7.24955684436843000000E-01
940,1.56666666666667000000E+01,3.27896267117973000000E+01,7.45823841562655000000E-01
941,1.56833333333333000000E+01,3.28675976685458000000E+01,7.52212520212336000000E-01
942,1.57000000000000000000E+01,3.29455686252942000000E+01,7.58601198862017000000E-01
943,1.57166666666667000000E+01,3.30235395820426000000E+01,7.64989877511699000000E-01
944,1.57333333333333000000E+01,3.31015105387911000000E+01,7.71378556161380000000E-01
945,1.57500000000000000000E+01,3.31898240590782000000E+01,7.36892140329012000000E-01
946,1.57666666666667000000E+01,3.32804133055898000000E+01,6.93411772069993000000E-01
947,1.57833333333333000000E+01,3.33710025521013000000E+01,6.49931403810974000000E-01
948,1.58000000000000000000E+01,3.34615917986129000000E+01,6.06451035551949000000E-01
949,1.58166666666667000000E+01,3.35536974353661000000E+01,5.58220598160489000000E-01
950,1.58333333333333000000E+01,3.36548271538365000000E+01,4.81722363447190000000E-01
951,1.58500000000000000000E+01,3.37559568723068000000E+01,4.05224128733892000000E-01
952,1.58666666666667000000E+01,3.38570865907772000000E+01,3.28725894020579000000E-01
953,1.58833333333333000000E+01,3.39582163092475000000E+01,2.52227659307280000000E-01
954,1.59000000000000000000E+01,3.40621638351711000000E+01,1.85361276058678000000E-01
955,1.59166666666667000000E+01,3.41693134909794000000E+01,1.29440438214765000000E-01
956,1.59333333333333000000E+01,3.42764631467878000000E+01,7.35196003708438000000E-02
957,1.59500000000000000000E+01,3.43839914602064000000E+01,2.99814895624513000000E-02
958,1.59666666666667000000E+01,3.44927290865578000000E+01,2.59899018941105000000E-02
959,1.59833333333333000000E+01,3.46014667129091000000E+01,2.19983142257698000000E-02
960,1.60000000000000000000E+01,3.47101897757796000000E+01,1.84820254217755000000E-02
961,1.60166666666667000000E+01,3.48172777848883000000E+01,6.83279240877752000000E-02
962,1.60333333333333000000E+01,3.49243657939970000000E+01,1.18173822753782000000E-01
963,1.60500000000000000000E+01,3.50314538031056000000E+01,1.68019721419782000000E-01
964,1.60666666666667000000E+01,3.51346205269333000000E+01,2.38510305243281000000E-01
965,1.60833333333333000000E+01,3.52366761089832000000E+01,3.14850800645630000000E-01
966,1.61000000000000000000E+01,3.53387316910331000000E+01,3.91191296047978000000E-01
967,1.61166666666667000000E+01,3.54364714975534000000E+01,4.62640686220254000000E-01
968,1.61333333333333000000E+01,3.55306741925538000000E+01,5.30081437727986000000E-01
969,1.61500000000000000000E+01,3.56248768875542000000E+01,5.97522189235718000000E-01
970,1.61666666666667000000E+01,3.57162747689836000000E+01,6.55403704900984000000E-01
971,1.61833333333333000000E+01,3.58017111449794000000E+01,6.92967493568233000000E-01
972,1.62000000000000000000E+01,3.58871475209751000000E+01,7.30531282235482000000E-01
973,1.62166666666667000000E+01,3.59717606272091000000E+01,7.65132511876107000000E-01
974,1.62333333333333000000E+01,3.60480827776955000000E+01,7.69898507758974000000E-01
975,1.62500000000000000000E+01,3.61244049281818000000E+01,7.74664503641838000000E-01
976,1.62666666666667000000E+01,3.62007270786681000000E+01,7.79430499524703000000E-01
977,1.62833333333333000000E+01,3.62692299593719000000E+01,7.63231948053477000000E-01
978,1.63000000000000000000E+01,3.63364673640566000000E+01,7.43640479767404000000E-01
979,1.63166666666667000000E+01,3.64037047687414000000E+01,7.24049011481330000000E-01
980,1.63333333333333000000E+01,3.64648489643281000000E+01,6.95905893751615000000E-01
981,1.63500000000000000000E+01,3.65224311266670000000E+01,6.62763561461688000000E-01
982,1.63666666666667000000E+01,3.65800132890058000000E+01,6.29621229171768000000E-01
983,1.63833333333333000000E+01,3.66375954513447000000E+01,5.96478896881848000000E-01
984,1.64000000000000000000E+01,3.66894457961175000000E+01,5.61778067323054000000E-01
985,1.64166666666667000000E+01,3.67375487250118000000E+01,5.26058304878781000000E-01
986,1.64333333333333000000E+01,3.67856516539061000000E+01,4.90338542434507000000E-01
987,1.64500000000000000000E+01,3.68337545828004000000E+01,4.54618779990241000000E-01
988,1.64666666666667000000E+01,3.68772102667848000000E+01,4.21452409368378000000E-01
989,1.64833333333333000000E+01,3.69172766530228000000E+01,3.90148261486445000000E-01
990,1.65000000000000000000E+01,3.69573430392607000000E+01,3.58844113604519000000E-01
991,1.65166666666667000000E+01,3.69974094254987000000E+01,3.27539965722593000000E-01
992,1.65333333333333000000E+01,3.70338445224267000000E+01,2.99860646185220000000E-01
993,1.65500000000000000000E+01,3.70673307861366000000E+01,2.75124913159296000000E-01
994,1.65666666666667000000E+01,3.71008170498465000000E+01,2.50389180133375000000E-01
995,1.65833333333333000000E+01,3.71343033135565000000E+01,2.25653447107454000000E-01
996,1.66000000000000000000E+01,3.71650655031254000000E+01,2.04182893045044000000E-01
997,1.66166666666667000000E+01,3.71933674978449000000E+01,1.85661222182066000000E-01
998,1.66333333333333000000E+01,3.72216694925645000000E+01,1.67139551319089000000E-01
999,1.66500000000000000000E+01,3.72499714872840000000E+01,1.48617880456108000000E-01
1000,1.66666666666667000000E+01,3.72755460564397000000E+01,1.33435986910984000000E-01
1001,1.66833333333333000000E+01,3.72996156995558000000E+01,1.20096899973991000000E-01
1002,1.67000000000000000000E+01,3.73236853426719000000E+01,1.06757813036999000000E-01
1003,1.67166666666667000000E+01,3.73477549857880000000E+01,9.34187261000066000000E-02
1004,1.67333333333333000000E+01,3.73691914783028000000E+01,8.31745284835748000000E-02
1005,1.67500000000000000000E+01,3.73898118641244000000E+01,7.38895467539979000000E-02
1006,1.67666666666667000000E+01,3.74104322499460000000E+01,6.46045650244211000000E-02
1007,1.67833333333333000000E+01,3.74310526357676000000E+01,5.53195832948425000000E-02
1008,1.68000000000000000000E+01,3.74492996250051000000E+01,4.86966313597144000000E-02
1009,1.68166666666667000000E+01,3.74672302121481000000E+01,4.24285597712482000000E-02
1010,1.68333333333333000000E+01,3.74851607992911000000E+01,3.61604881827819000000E-02
1011,1.68500000000000000000E+01,3.75030887110826000000E+01,2.98953852341777000000E-02
1012,1.68666666666667000000E+01,3.75190260398329000000E+01,2.58390852622226000000E-02
1013,1.68833333333333000000E+01,3.75349633685831000000E+01,2.17827852902666000000E-02
1014,1.69000000000000000000E+01,3.75509006973333000000E+01,1.77264853183106000000E-02
1015,1.69166666666667000000E+01,3.75666654346635000000E+01,1.38698788117160000000E-02
1016,1.69333333333333000000E+01,3.75811682719024000000E+01,1.14733286752933000000E-02
1017,1.69500000000000000000E+01,3.75956711091412000000E+01,9.07677853887101000000E-03
1018,1.69666666666667000000E+01,3.76101739463801000000E+01,6.68022840244831000000E-03
1019,1.69833333333333000000E+01,3.76244679523829000000E+01,4.59411373312024000000E-03
1020,1.70000000000000000000E+01,3.76380980725928000000E+01,3.49489020187188000000E-03
1021,1.70166666666667000000E+01,3.76517281928027000000E+01,2.39566667062352000000E-03
1022,1.70333333333333000000E+01,3.76653583130126000000E+01,1.29644313937494000000E-03
1023,1.70500000000000000000E+01,3.76788897849772000000E+01,5.97853879959091000000E-04
1024,1.70666666666667000000E+01,3.76922445523289000000E+01,6.16904590611228000000E-04
1025,1.70833333333333000000E+01,3.77055993196807000000E+01,6.35955301263365000000E-04
1026,1.71000000000000000000E+01,3.77189540870325000000E+01,6.55006011915510000000E-04
1027,1.71166666666667000000E+01,3.77324712320178000000E+01,1.21472437835046000000E-03
1028,1.71333333333333000000E+01,3.77461662464966000000E+01,2.36669353700769000000E-03
1029,1.71500000000000000000E+01,3.77598612609754000000E+01,3.51866269566470000000E-03
1030,1.71666666666667000000E+01,3.77735562754542000000E+01,4.67063185432215000000E-03
1031,1.71833333333333000000E+01,3.77877701408217000000E+01,6.56490317664815000000E-03
1032,1.72000000000000000000E+01,3.78023994063392000000E+01,9.05347324049144000000E-03
1033,1.72166666666667000000E+01,3.78170286718567000000E+01,1.15420433043343000000E-02
1034,1.72333333333333000000E+01,3.78316579373742000000E+01,1.40306133681776000000E-02
1035,1.72500000000000000000E+01,3.78473192137165000000E+01,1.76353164959426000000E-02
1036,1.72666666666667000000E+01,3.78635775495385000000E+01,2.18857471783762000000E-02
1037,1.72833333333333000000E+01,3.78798358853604000000E+01,2.61361778608107000000E-02
1038,1.73000000000000000000E+01,3.78960942211824000000E+01,3.03866085432443000000E-02
1039,1.73166666666667000000E+01,3.79141042020993000000E+01,3.64093516871398000000E-02
1040,1.73333333333333000000E+01,3.79328239996611000000E+01,4.31502864833266000000E-02
1041,1.73500000000000000000E+01,3.79515437972229000000E+01,4.98912212795153000000E-02
1042,1.73666666666667000000E+01,3.79702635947848000000E+01,5.66321560757013000000E-02
1043,1.73833333333333000000E+01,3.79921338351721000000E+01,6.67574655759200000000E-02
1044,1.74000000000000000000E+01,3.80148427509683000000E+01,7.77837251952072000000E-02
1045,1.74166666666667000000E+01,3.80375516667646000000E+01,8.88099848144979000000E-02
1046,1.74333333333333000000E+01,3.80602605825608000000E+01,9.98362444337868000000E-02
1047,1.74500000000000000000E+01,3.80829694983571000000E+01,1.10862504053074000000E-01
1048,1.74666666666667000000E+01,3.81096379018919000000E+01,1.26338867200520000000E-01
1049,1.74833333333333000000E+01,3.81390839493587000000E+01,1.44937049097553000000E-01
1050,1.75000000000000000000E+01,3.81685299968255000000E+01,1.63535230994583000000E-01
1051,1.75166666666667000000E+01,3.81979760442922000000E+01,1.82133412891616000000E-01
1052,1.75333333333333000000E+01,3.82274220917590000000E+01,2.00731594788650000000E-01
1053,1.75500000000000000000E+01,3.82604920134229000000E+01,2.23400557977577000000E-01
1054,1.75666666666667000000E+01,3.82993345494192000000E+01,2.52554031707135000000E-01
1055,1.75833333333333000000E+01,3.83381770854155000000E+01,2.81707505436696000000E-01
1056,1.76000000000000000000E+01,3.83770196214118000000E+01,3.10860979166261000000E-01
1057,1.76166666666667000000E+01,3.84158621574081000000E+01,3.40014452895819000000E-01
1058,1.76333333333333000000E+01,3.84568921793037000000E+01,3.70919308406933000000E-01
1059,1.76500000000000000000E+01,3.85076482180792000000E+01,4.09611171265553000000E-01
1060,1.76666666666667000000E+01,3.85584042568547000000E+01,4.48303034124187000000E-01
1061,1.76833333333333000000E+01,3.86091602956302000000E+01,4.86994896982814000000E-01
1062,1.77000000000000000000E+01,3.86599163344057000000E+01,5.25686759841442000000E-01
1063,1.77166666666667000000E+01,3.87106723731812000000E+01,5.64378622700069000000E-01
1064,1.77333333333333000000E+01,3.87741096932888000000E+01,6.00606225693902000000E-01
1065,1.77500000000000000000E+01,3.88377851703213000000E+01,6.36787549409163000000E-01
1066,1.77666666666667000000E+01,3.89014606473537000000E+01,6.72968873124432000000E-01
